0.92727,0,0,0,0,0,0,0,0,0,0,0.060606,0,0,0.012121,0,0,0,0,0,0,0.81818,0,0,0,0,0.060606,0,0,0.024242,0,0,0.021212,0,0,0.034848,0,0,0.025758,0,0,0.015152,0.81818,0,0,0,0,0,0,0,0,0,0,0.0075758,0,0,0.030303,0,0,0.089394,0,0,0.054545,0.90909,0,0,0,0,0,0,0,0,0,0,0.013636,0,0,0.040909,0,0,0.030303,0,0,0.0060606,0.6,0,0,0,0,0,0,0,0.077273,0,0,0.29545,0,0,0.027273,0,0,0,0,0,0,0,0,0,0,0,0.13636,0,0,0.14242,0,0,0.2,0,0,0.2,0,0,0.19091,0,0,0.1303,0,0,0,0,0,0,0,0,0,0,0,0.09697,0,0,0.35606,0,0,0.37727,0,0,0.1697,0.5,0,0,0,0,0,0,0,0.0030303,0,0,0.030303,0,0,0.098485,0,0,0.28636,0,0,0.081818,0.6,0,0.0030303,0,0,0.028788,0,0,0.080303,0,0,0.14091,0,0,0.13939,0,0,0.0075758,0,0,0,0.0015152,0,0.012121,0,0,0.057576,0,0,0.16212,0,0,0.1803,0,0,0.17424,0,0,0.21364,0,0,0.19848,0,0,0,0,0,0.0015152,0,0,0.019697,0,0,0.072727,0,0,0.41061,0,0,0.45303,0,0,0.042424,0.5,0,0,0,0,0,0,0,0.0045455,0,0,0.018182,0,0,0.098485,0,0,0.25455,0,0,0.12424,0.90909,0,0,0,0,0.0015152,0,0,0.030303,0,0,0.059091,0,0,0,0,0,0,0,0,0,0.77273,0,0.0045455,0,0,0.021212,0,0,0.018182,0,0,0.04697,0,0,0.05303,0,0,0.054545,0,0,0.028788,0.77273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054545,0,0,0.15152,0,0,0.021212,0.88636,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.025758,0,0,0.051515,0,0,0.034848
0.94697,0,0.051515,0,0,0.0015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83636,0,0.0090909,0,0,0.010606,0,0,0.010606,0,0,0.0060606,0,0,0.0060606,0,0,0.05,0,0,0.071212,0.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069697,0,0,0.11212,0.90909,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.016667,0,0,0.039394,0,0,0.033333,0.63788,0,0.20455,0,0,0.10303,0,0,0.054545,0,0,0,0,0,0,0,0,0,0,0,0,0.016667,0,0.083333,0,0,0.098485,0,0,0.093939,0,0,0.13485,0,0,0.22879,0,0,0.21061,0,0,0.13333,0,0,0,0,0,0,0,0,0.043939,0,0,0.10758,0,0,0.28636,0,0,0.31212,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.010606,0,0,0.05,0,0,0.19545,0,0,0.24394,0.6,0,0.25152,0,0,0.12424,0,0,0.022727,0,0,0.0015152,0,0,0,0,0,0,0,0,0,0,0,0.089394,0,0,0.13939,0,0,0.083333,0,0,0.14848,0,0,0.31667,0,0,0.15909,0,0,0.063636,0,0,0,0,0,0,0,0,0.0075758,0,0,0.12121,0,0,0.41212,0,0,0.32121,0,0,0.13788,0.5,0,0,0,0,0.0030303,0,0,0.062121,0,0,0.11212,0,0,0.12576,0,0,0.11515,0,0,0.081818,0.90909,0,0.063636,0,0,0.027273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77273,0,0.037879,0,0,0.04697,0,0,0.0060606,0,0,0.030303,0,0,0.05,0,0,0.024242,0,0,0.031818,0.77273,0,0,0,0,0,0,0,0.0030303,0,0,0.025758,0,0,0.075758,0,0,0.071212,0,0,0.051515,0.88636,0,0,0,0,0.033333,0,0,0.045455,0,0,0.019697,0,0,0.015152,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.039394,0,0,0.072727,0,0,0.037879,0,0,0,0,0,0,0,0,0,0,0,0,0.90909,0,0.012121,0,0,0.0060606,0,0,0.063636,0,0,0.0090909,0,0,0,0,0,0,0,0,0,0.63788,0,0.069697,0,0,0.065152,0,0,0.1,0,0,0.12424,0,0,0.0030303,0,0,0,0,0,0,0,0,0.14697,0,0,0.069697,0,0,0.060606,0,0,0.67576,0,0,0.0045455,0,0,0.0060606,0,0,0.036364,0.0030303,0,0.019697,0,0,0.048485,0,0,0.037879,0,0,0.1,0,0,0.11364,0,0,0.33485,0,0,0.34242,0.5,0,0,0,0,0,0,0,0.022727,0,0,0.0075758,0,0,0.022727,0,0,0.35455,0,0,0.092424,0.67879,0,0.024242,0,0,0.0060606,0,0,0.039394,0,0,0.13182,0,0,0.089394,0,0,0.030303,0,0,0,0,0,0,0,0,0,0,0,0.072727,0,0,0.55758,0,0,0.22727,0,0,0.093939,0,0,0.048485,0,0,0,0,0,0,0,0,0,0,0,0.072727,0,0,0.21212,0,0,0.49394,0,0,0.22121,0.5,0,0,0,0,0,0,0,0,0,0,0.048485,0,0,0.12424,0,0,0.18182,0,0,0.14545,0.92273,0,0.0030303,0,0,0.0060606,0,0,0.0030303,0,0,0.025758,0,0,0.033333,0,0,0.0060606,0,0,0,0.77273,0,0,0,0,0,0,0,0,0,0,0.089394,0,0,0.072727,0,0,0.036364,0,0,0.028788,0.77273,0,0,0,0,0,0,0,0,0,0,0.0075758,0,0,0.016667,0,0,0.078788,0,0,0.12424,0.88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025758,0,0,0.051515,0,0,0.036364
0.98939,0,0.010606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97879,0,0.021212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83182,0,0.028788,0,0,0.012121,0,0,0.024242,0,0,0.068182,0,0,0.034848,0,0,0,0,0,0,0.90909,0,0,0,0,0,0,0,0.0060606,0,0,0.021212,0,0,0.027273,0,0,0.015152,0,0,0.021212,0.87273,0,0.12727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33939,0,0.55,0,0,0.021212,0,0,0.054545,0,0,0.019697,0,0,0.013636,0,0,0.0015152,0,0,0,0,0,0.0030303,0,0,0.030303,0,0,0.057576,0,0,0.1,0,0,0.19394,0,0,0.30303,0,0,0.31212,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068182,0,0,0.28333,0,0,0.14848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27121,0,0.34242,0,0,0.040909,0,0,0.080303,0,0,0.10455,0,0,0.074242,0,0,0.060606,0,0,0.025758,0,0,0,0,0,0,0,0,0,0,0,0.010606,0,0,0.042424,0,0,0.23939,0,0,0.70758,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333,0,0,0.46667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87879,0,0,0,0,0.015152,0,0,0.016667,0,0,0.040909,0,0,0.015152,0,0,0.024242,0,0,0.0090909,0.77273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030303,0,0,0.04697,0,0,0.17727,0.88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090909,0,0,0.10455
0.92727,0,0,0,0,0,0,0,0,0,0,0.0060606,0,0,0,0,0,0.012121,0,0,0.054545,0.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12424,0,0,0.057576,0.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042424,0,0,0.13939,0.96364,0,0.0060606,0,0,0,0,0,0.0060606,0,0,0.0090909,0,0,0.0030303,0,0,0.0060606,0,0,0.0060606,0.6,0,0,0,0,0,0,0,0,0,0,0.013636,0,0,0.013636,0,0,0.057576,0,0,0.31515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45455,0,0,0.54545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060606,0,0,0.35,0,0,0.64394,0.65152,0,0.16212,0,0,0.0090909,0,0,0.054545,0,0,0.056061,0,0,0.0045455,0,0,0.048485,0,0,0.013636,0.7303,0,0.015152,0,0,0.010606,0,0,0.010606,0,0,0.016667,0,0,0.060606,0,0,0.060606,0,0,0.095455,0.17424,0,0.075758,0,0,0.05303,0,0,0.034848,0,0,0.054545,0,0,0.098485,0,0,0.16061,0,0,0.34848,0.068182,0,0.071212,0,0,0.062121,0,0,0.10455,0,0,0.1,0,0,0.17121,0,0,0.23636,0,0,0.18636,0.77121,0,0.14242,0,0,0.027273,0,0,0.031818,0,0,0.019697,0,0,0.0060606,0,0,0.0015152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98788,0,0.012121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89091,0,0.09697,0,0,0.012121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97879,0,0.021212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92727,0,0,0,0,0,0,0,0.0015152,0,0,0.012121,0,0,0.028788,0,0,0.027273,0,0,0.0030303,0.81818,0,0,0,0,0.0060606,0,0,0.0045455,0,0,0.036364,0,0,0.04697,0,0,0.057576,0,0,0.030303,0.81818,0,0,0,0,0.0075758,0,0,0.074242,0,0,0.074242,0,0,0.024242,0,0,0.0015152,0,0,0,0.91667,0,0.019697,0,0,0.033333,0,0,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0030303,0,0,0.036364,0,0,0.22576,0,0,0.13485,0,0,0,0,0,0,0,0,0,0,0,0.019697,0,0,0.10455,0,0,0.35606,0,0,0.5197,0,0,0,0,0,0.010606,0,0,0.063636,0,0,0.30303,0,0,0.39091,0,0,0.21667,0,0,0.015152,0.5,0,0.051515,0,0,0.2303,0,0,0.20303,0,0,0.015152,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.11667,0,0,0.23333,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0.042424,0,0,0.20909,0,0,0.45758,0,0,0.29091,0,0,0.0045455,0,0,0.037879,0,0,0.14394,0,0,0.22273,0,0,0.28485,0,0,0.23939,0,0,0.066667,0.5,0,0.12576,0,0,0.1303,0,0,0.11667,0,0,0.09697,0,0,0.030303,0,0,0,0,0,0,0.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090909,0,0,0.033333,0,0,0.048485,0.77273,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.030303,0,0,0.090909,0,0,0.10152,0.77273,0,0,0,0,0,0,0,0.015152,0,0,0.04697,0,0,0.060606,0,0,0.086364,0,0,0.018182,0.88636,0,0,0,0,0.0075758,0,0,0.037879,0,0,0.059091,0,0,0.0090909,0,0,0,0,0,0
0.92727,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.021212,0,0,0.027273,0,0,0.019697,0.81818,0,0,0,0,0,0,0,0.0015152,0,0,0.018182,0,0,0.068182,0,0,0.051515,0,0,0.042424,0.81818,0,0.018182,0,0,0.036364,0,0,0.036364,0,0,0.019697,0,0,0.034848,0,0,0.034848,0,0,0.0015152,0.90909,0,0,0,0,0.0075758,0,0,0.028788,0,0,0.033333,0,0,0.021212,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.024242,0,0,0.14242,0,0,0.23182,0,0,0,0,0,0,0,0,0.0015152,0,0,0.027273,0,0,0.27273,0,0,0.52879,0,0,0.1697,0.05,0,0.17424,0,0,0.11515,0,0,0.095455,0,0,0.09697,0,0,0.27576,0,0,0.12879,0,0,0.063636,0.74545,0,0.11667,0,0,0.083333,0,0,0.024242,0,0,0.010606,0,0,0.019697,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013636,0,0,0.05303,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.05,0,0,0.35303,0,0,0.59545,0.060606,0,0.18485,0,0,0.087879,0,0,0.04697,0,0,0.081818,0,0,0.20606,0,0,0.23485,0,0,0.09697,0.68939,0,0.17727,0,0,0.060606,0,0,0.05303,0,0,0.019697,0,0,0,0,0,0,0,0,0,0.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016667,0,0,0.040909,0,0,0.033333,0.77273,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.042424,0,0,0.093939,0,0,0.089394,0.78939,0,0.037879,0,0,0.021212,0,0,0.015152,0,0,0.022727,0,0,0.013636,0,0,0.042424,0,0,0.057576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99848,0,0.0015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88333,0,0.030303,0,0,0.0090909,0,0,0.018182,0,0,0.018182,0,0,0.030303,0,0,0.010606,0,0,0,0.81818,0,0.039394,0,0,0.0030303,0,0,0.0075758,0,0,0.034848,0,0,0.031818,0,0,0.060606,0,0,0.0045455,0.90909,0,0.0015152,0,0,0.0090909,0,0,0.018182,0,0,0.015152,0,0,0.022727,0,0,0.021212,0,0,0.0030303,0.93939,0,0.060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16364,0,0.075758,0,0,0.086364,0,0,0.11212,0,0,0.20909,0,0,0.24697,0,0,0.092424,0,0,0.013636,0,0,0,0,0,0,0,0,0,0,0,0.22576,0,0,0.24091,0,0,0.19091,0,0,0.34242,0.5,0,0,0,0,0,0,0,0,0,0,0.0090909,0,0,0.089394,0,0,0.2303,0,0,0.17121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23333,0,0.043939,0,0,0.089394,0,0,0.11818,0,0,0.18182,0,0,0.15152,0,0,0.10303,0,0,0.078788,0,0,0,0,0,0,0,0,0,0,0,0.0060606,0,0,0.13485,0,0,0.42727,0,0,0.43182,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0.12273,0,0,0.36212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82879,0,0.010606,0,0,0.016667,0,0,0.034848,0,0,0.039394,0,0,0.036364,0,0,0.024242,0,0,0.0090909,0.77273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018182,0,0,0.087879,0,0,0.12121,0.88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030303,0,0,0.027273,0,0,0.083333
0.93939,0,0.012121,0,0,0.048485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95606,0,0.021212,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83636,0,0.051515,0,0,0.028788,0,0,0.018182,0,0,0.027273,0,0,0.021212,0,0,0.013636,0,0,0.0030303,0.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031818,0,0,0.037879,0,0,0.021212,0.67879,0,0.28788,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66061,0,0.18485,0,0,0.062121,0,0,0.043939,0,0,0.028788,0,0,0.016667,0,0,0.0030303,0,0,0,0.010606,0,0.022727,0,0,0.060606,0,0,0.09697,0,0,0.10152,0,0,0.14242,0,0,0.19697,0,0,0.36818,0.5,0,0,0,0,0,0,0,0.0015152,0,0,0.016667,0,0,0.069697,0,0,0.1197,0,0,0.29242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62576,0,0.083333,0,0,0.069697,0,0,0.081818,0,0,0.1,0,0,0.039394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090909,0,0,0.09697,0,0,0.2803,0,0,0.61364,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.13939,0,0,0.35606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93182,0,0.018182,0,0,0.0045455,0,0,0.0075758,0,0,0.0090909,0,0,0.028788,0,0,0,0,0,0,0.77273,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.033333,0,0,0.1,0,0,0.092424,0.88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0.034848,0,0,0.063636
0.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060606,0,0,0.042424,0,0,0.024242,0.81818,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.016667,0,0,0.12727,0,0,0.033333,0.81818,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.028788,0,0,0.048485,0,0,0.10303,0.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074242,0,0,0.22727,0,0,0.098485,0,0,0,0,0,0,0,0,0.0045455,0,0,0.13636,0,0,0.56515,0,0,0.2197,0,0,0.074242,0,0,0,0,0,0,0,0,0.031818,0,0,0.12121,0,0,0.24697,0,0,0.3303,0,0,0.2697,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060606,0,0,0.18636,0,0,0.30758,0.6,0,0,0,0,0,0,0,0,0,0,0.024242,0,0,0.13939,0,0,0.13788,0,0,0.098485,0,0,0,0,0,0,0,0,0,0,0,0.077273,0,0,0.37273,0,0,0.35758,0,0,0.19242,0,0,0,0,0,0,0,0,0.05,0,0,0.13939,0,0,0.32121,0,0,0.35909,0,0,0.1303,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024242,0,0,0.23333,0,0,0.24242,0.90909,0,0,0,0,0,0,0,0,0,0,0.0030303,0,0,0.048485,0,0,0.039394,0,0,0,0.77273,0,0,0,0,0,0,0,0.0030303,0,0,0.0090909,0,0,0.066667,0,0,0.10909,0,0,0.039394,0.77273,0,0,0,0,0,0,0,0.0030303,0,0,0.021212,0,0,0.060606,0,0,0.13182,0,0,0.010606,0.88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090909,0,0,0.10455,0,0,0
0.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021212,0,0,0.051515,0,0,0,0.81818,0,0,0,0,0,0,0,0.0045455,0,0,0.027273,0,0,0.063636,0,0,0.083333,0,0,0.0030303,0.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.05303,0,0,0.12727,0.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121,0,0,0.078788,0.6,0,0,0,0,0,0,0,0,0,0,0.063636,0,0,0.25152,0,0,0.080303,0,0,0.0045455,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0,0.39545,0,0,0.35,0,0,0.16364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086364,0,0,0.35455,0,0,0.55909,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039394,0,0,0.46061,0.6,0,0,0,0,0,0,0,0.019697,0,0,0.016667,0,0,0.15303,0,0,0.21061,0,0,0,0,0,0,0,0,0.0030303,0,0,0.14545,0,0,0.23636,0,0,0.22424,0,0,0.16818,0,0,0.22273,0,0,0,0,0,0,0,0,0,0,0,0.016667,0,0,0.1,0,0,0.3803,0,0,0.50303,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025758,0,0,0.22273,0,0,0.25152,0.90909,0,0,0,0,0,0,0,0.021212,0,0,0.0075758,0,0,0.040909,0,0,0.021212,0,0,0,0.77273,0,0,0,0,0.019697,0,0,0.11667,0,0,0.059091,0,0,0.031818,0,0,0,0,0,0,0.77273,0,0,0,0,0.0060606,0,0,0.030303,0,0,0.031818,0,0,0.086364,0,0,0.065152,0,0,0.0075758,0.88636,0,0,0,0,0,0,0,0,0,0,0.0075758,0,0,0.034848,0,0,0.071212,0,0,0
0.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0.018182,0,0,0.05303,0.81818,0,0,0,0,0,0,0,0,0,0,0.018182,0,0,0.043939,0,0,0.077273,0,0,0.042424,0.81818,0,0,0,0,0,0,0,0.0015152,0,0,0.013636,0,0,0.040909,0,0,0.063636,0,0,0.062121,0.90909,0,0.018182,0,0,0.059091,0,0,0.013636,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019697,0,0,0.090909,0,0,0.28939,0,0,0,0,0,0,0,0,0,0,0,0.042424,0,0,0.26515,0,0,0.45,0,0,0.24242,0,0,0,0,0,0.0030303,0,0,0.024242,0,0,0.089394,0,0,0.17879,0,0,0.44242,0,0,0.26212,0.50303,0,0.036364,0,0,0.1697,0,0,0.11515,0,0,0.14091,0,0,0.034848,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.0015152,0,0,0.013636,0,0,0.078788,0,0,0.15303,0,0,0.15303,0,0,0,0,0,0,0,0,0,0,0,0.010606,0,0,0.09697,0,0,0.40152,0,0,0.49091,0,0,0,0,0,0.036364,0,0,0.060606,0,0,0.095455,0,0,0.1697,0,0,0.28939,0,0,0.34848,0.5,0,0.034848,0,0,0.12424,0,0,0.036364,0,0,0.2,0,0,0.098485,0,0,0.0060606,0,0,0,0.90909,0,0,0,0,0,0,0,0.0015152,0,0,0.022727,0,0,0.013636,0,0,0.030303,0,0,0.022727,0.77273,0,0,0,0,0,0,0,0,0,0,0.0045455,0,0,0.045455,0,0,0.10152,0,0,0.075758,0.77273,0,0,0,0,0.022727,0,0,0.040909,0,0,0.024242,0,0,0.039394,0,0,0.034848,0,0,0.065152,0.88636,0,0.022727,0,0,0.089394,0,0,0.0015152,0,0,0,0,0,0,0,0,0,0,0,0
